feature_1,feature_2,feature_3,target
1.618320675862213731e-01,3.732247432216477812e-01,8.944915448747915443e-01,5.277879328478340959e-01
2.060273719209426702e-01,4.161925076748045349e-01,3.116094152991378818e-01,-8.526723971538976987e-02
7.873833125513380882e-01,5.012643232081614997e-02,1.965433955358903972e-01,2.104189092764377822e+00
2.106415423547943755e-01,9.929628003132312530e-01,5.707750179663035883e-01,-7.232952133102338310e-01
1.389582643835182152e-01,2.721991392765654716e-01,1.678220941229242591e-01,-9.283312305823077093e-02
1.246045696194479913e-01,7.971820284078925400e-01,4.957526286603548549e-01,-5.956403571678940967e-01
6.312101368487813557e-01,3.312512469919960401e-01,5.536950860673294228e-01,1.610510563876986989e+00
2.575690325236971168e-01,3.080362749282348211e-01,6.522379443667329912e-01,6.498870098952014285e-01
1.503501259192302486e-01,6.172218591674618615e-01,8.522348164231272616e-01,1.432668777124679604e-01
1.204232261807690607e-01,8.974612805699789808e-01,7.944568029889498284e-02,-1.084933632943792858e+00
3.489092269558730086e-01,6.105093152379945654e-01,5.594147601185368579e-01,4.170601649584378956e-01
9.639107249443346070e-02,7.989131677858530844e-01,9.731532931452527846e-01,-3.145639711309993758e-01
1.812282891837700971e-01,8.951309698154628069e-01,5.568094421117505410e-01,-6.796316336196245311e-01
9.359337712453273950e-01,1.760859584167611125e-01,7.920213931794245488e-01,2.654832242170447554e+00
5.978157544533113654e-02,8.831964468027264648e-01,6.741594221996336511e-01,-6.661390737593898548e-01
3.702547839224300530e-01,1.904668234978501573e-01,8.165330985672047959e-01,1.403462464037295465e+00
6.032413213948115693e-01,3.604158529480013806e-01,4.438358248025162656e-01,1.199133535727657796e+00
8.265426560723765359e-01,3.389271933568677175e-01,8.963267810992869844e-02,1.784114224407565619e+00
9.112821722034727401e-01,3.873437396580345915e-01,3.483875111152134885e-01,1.825633436434998647e+00
2.043996188759393817e-01,8.974225712283455669e-01,2.175053336878338683e-01,-7.189181151092158828e-01
6.366728680013836739e-01,8.807650116081029434e-01,3.491361460321740218e-02,2.777704473331009671e-01
8.287917053001957468e-01,4.105994216897744797e-01,6.579745752652118584e-01,1.977113124715899950e+00
3.724045632255539306e-01,6.955162563474939219e-01,2.542949145576991477e-01,-9.947318898300865075e-02
2.193054243539627191e-02,9.477875147879535334e-01,1.636776404008277730e-02,-1.616469234159790158e+00
8.240992896335070927e-01,1.691375933224738004e-01,3.922202286020278761e-01,2.099503501141100070e+00
8.224923765060557779e-01,2.059321503123453523e-01,8.657076055250357838e-01,2.593370208513487984e+00
4.977589391019013876e-01,3.661534627172765566e-01,6.624377467363361527e-01,1.098142851928101127e+00
3.413897219809575168e-01,3.472883589963570161e-01,7.335263909383031855e-01,7.393812432617822283e-01
3.098322245391078589e-01,2.007726483544250984e-01,8.076461279965720941e-01,1.196354073399092055e+00
8.053710337272317332e-01,4.975857037068692756e-01,5.266556161629550870e-01,1.699683217688969128e+00
6.960766257676386237e-01,5.092742917624334398e-01,4.170399589692325160e-01,1.446558176175195776e+00
9.948941932967457769e-01,1.476404278525589309e-01,5.927279792398606473e-01,2.631470039681715889e+00
8.858630260756602537e-01,6.872150411811147608e-01,8.809232990882384096e-01,1.825742303164446412e+00
3.363347203546726005e-01,2.719929762602392165e-01,8.512723869021047163e-01,1.260777632668216963e+00
3.941145761854605301e-01,7.096823230573112706e-01,1.477485784141142622e-01,-7.611357140080171613e-02
7.558381253766747188e-01,5.489826490248693736e-01,2.686116399104608865e-01,1.178531367112671369e+00
4.945039639589050573e-01,6.969436258397034845e-01,1.188640884738367820e-02,1.411440636253661063e-01
6.374670588141294614e-01,5.415907782732743980e-01,2.202861677467325974e-01,8.112819785221567770e-01
7.529810739761967353e-01,3.034609846332011474e-01,2.768609315465647702e-01,1.700884933651372943e+00
4.712183489993226893e-01,6.761496784223647305e-01,9.288459758762543927e-01,7.391964782498881004e-01
1.413572431321039602e-01,3.964681207517336547e-01,6.698959251262992520e-02,-4.122552345146101027e-01
7.585507474717424481e-01,4.477328896813607129e-01,7.069291351881851204e-01,1.744108375999176674e+00
3.221944239762872808e-01,8.443172414063234710e-01,5.348280782401146904e-01,-4.048369587235851608e-01
9.436078218236551018e-01,7.881463914403419313e-02,5.142768245420743511e-01,2.696353773773436657e+00
7.664552459976986531e-01,6.001526480736146807e-01,2.319414042684275756e-02,7.434972053827889615e-01
9.723386783438807690e-01,2.982636930758983951e-01,2.492778663663820504e-01,2.176390549417056341e+00
4.856598756065795275e-01,5.421581075233489200e-01,7.662881375898253911e-01,1.000686173869293150e+00
3.932736576589891397e-01,4.399603764622121993e-01,5.349599159338309651e-01,7.099191898856782590e-01
3.943870997416406565e-01,9.145480791011559862e-01,8.512519666342521774e-01,2.410036516067727841e-01
4.549736950778783262e-01,1.948623373171365358e-04,9.009344955292806212e-01,1.968363764559017959e+00
1.243365734394652478e-01,2.445124151940462065e-01,1.523612843653981974e-01,2.995423364515796549e-03
1.798155699810237707e-01,8.028775378898347359e-01,5.795014416659242107e-01,-2.107008939131146397e-01
9.560951631253484795e-01,2.314535123237164704e-01,4.856349081312339999e-01,2.473169423536408118e+00
9.774283690824699944e-01,8.264435142747696972e-01,7.286156791204910776e-01,1.771561868378596305e+00
1.889752013707919343e-01,7.694054009097160973e-01,3.475651225959177637e-01,-4.154345933859521223e-01
5.305368970467576606e-01,6.091612130395401836e-01,6.093637115242540592e-01,9.060104587257136188e-01
7.265234719135164054e-01,6.617020926422055860e-01,6.837087931058982715e-02,9.592322055640528644e-01
4.573470259491072554e-01,6.640216067199792294e-01,2.959929821657286686e-01,2.975252058800788579e-01
3.130566872163896841e-01,1.245675477546155374e-01,4.186149859748553581e-01,9.469342396518914962e-01
9.868304343061746753e-01,2.853193612880373653e-01,5.314368926860980613e-01,2.395369166212600209e+00
7.432372527790843675e-01,1.349727088427066235e-02,9.004395595982989109e-01,2.619915981426921725e+00
3.865501847249385170e-01,8.691159867109822246e-01,3.894765889947804371e-02,-5.491912794919094898e-01
1.456635518636758553e-01,3.225294544775592076e-01,3.454617730632787431e-01,1.944955941044438363e-01
8.477942230280165470e-01,1.120111538823520547e-02,6.411117764696795396e-01,2.586212635500889867e+00
1.313124361785502625e-01,8.232156507110494070e-01,7.785732659579123194e-01,-3.630903594104742949e-01
4.999210274112005914e-01,2.126872255123751776e-01,6.344953909655562940e-01,1.515234830456201776e+00
1.562583176576456401e-01,1.900237925926534510e-01,6.266899022253576979e-01,6.466586473989471839e-01
9.912284460886243709e-01,8.910608372525462562e-01,5.931073576836770611e-01,1.407472826250548925e+00
5.385367687674237347e-01,9.983848800081085439e-01,5.473971476338936881e-01,2.116395501758777109e-01
4.201165219594439337e-01,9.095555357753414283e-01,2.341842958692882393e-01,-2.937212104907058752e-01
9.752599029680897313e-02,6.340900343618303125e-01,9.584963376874899854e-02,-1.035144633925860091e+00
3.731485369529601304e-01,4.235773855817205336e-01,5.475380670492331348e-01,6.072388781794466617e-01
9.916595457479623343e-01,2.209817233331807795e-01,3.757563785069120144e-01,2.581773898999992767e+00
1.322401244106580220e-01,6.076135260332347077e-01,7.276731823078335104e-01,1.009953649986647661e-01
4.820768232358788596e-01,2.458312682899710389e-01,6.208882691817476651e-01,1.398689465266839127e+00
5.391577233688494841e-01,1.711857234037177378e-01,4.056819005021302660e-01,1.500399186783553773e+00
4.351970916351949326e-01,9.826177537714329002e-01,8.492858321555217804e-01,1.040703984907346558e-01
7.343707882735938108e-01,8.887770255029474598e-01,7.354844058287149933e-01,9.609275507009115147e-01
9.034018551257333440e-01,5.455311487950798011e-02,4.560662092669165446e-01,2.699760590905358359e+00
7.468983352418335775e-01,5.832957966100135172e-01,1.751661641507866740e-01,1.075884055859476440e+00
3.404920865285342435e-01,3.177743750266912581e-01,2.613469131843360049e-01,5.527208390305681229e-01
3.431355535139660740e-01,5.148532884611209948e-01,8.548690247832759770e-01,7.332895614166560216e-01
7.420326623937563149e-01,8.352497040162336628e-01,8.836037445630863241e-01,1.347847729387042115e+00
4.161504560976072575e-01,3.460262840267471773e-01,5.762338168416181183e-02,6.161957162693082468e-01
9.304916218764343050e-01,6.582301793814393509e-02,7.411355153704703991e-01,2.946319063106540792e+00
3.781083044655871861e-01,9.487807744991862968e-01,4.196020209341290164e-01,-2.833872300356765073e-01
8.166083513547164330e-01,2.826548321636765948e-01,2.990887172438466690e-01,1.794511860651324175e+00
5.955194098784342138e-01,9.979826337074737541e-01,5.175724179791962865e-01,3.273445955431282250e-01
9.363086363932905387e-01,7.862498282487278001e-01,7.958643141772349106e-01,1.610233781222452532e+00
4.359599891287641027e-01,3.865422501728006388e-01,1.919218080908153823e-01,5.160507900512287804e-01
9.639412669836535663e-01,9.593936124438200430e-01,7.470677343101828072e-01,1.306135851105310497e+00
2.962524498526695194e-01,2.451795403422821762e-01,9.886102423869629341e-01,1.337098101997373334e+00
6.654281510817749989e-02,8.435642921413090134e-01,3.554580004824746675e-01,-1.019856720848488774e+00
4.188697197272205353e-01,8.319776487488371730e-01,9.060301600535802802e-02,-2.452442104749869567e-01
3.541696785202571585e-01,9.520242771695730521e-01,6.990659127712564036e-01,-1.164135054644531986e-01
7.549391648058904059e-01,7.575053009554764127e-01,6.057008316394452141e-02,9.438558742501597099e-01
2.032075932604311408e-01,4.912632560812117966e-01,3.681502324753751498e-01,4.839720244443906222e-02
4.109122931328534900e-01,7.814473786256725951e-01,1.467923506773527453e-02,-4.741825751950823342e-01
6.604919263212387648e-01,1.102318018224579532e-04,6.305852557624369581e-02,1.825338670418276577e+00
4.082861198376239731e-01,8.409485198048214372e-01,1.449957655644604770e-01,-3.171160914266905606e-01
5.546214091286115755e-01,6.785052268267441899e-01,2.295328841721605562e-01,4.195814527761029811e-01
5.123302552695829792e-01,9.114072831381923034e-01,5.122285253655327608e-01,1.251877033670057426e-01
1.573230617876479887e-01,6.278142966875447373e-01,5.922001800085140433e-01,-1.214352360281971827e-01
2.695475979813122258e-02,9.059440574756660869e-02,1.567813551410107697e-01,7.273094311885665297e-02
1.362890775618699202e-01,2.594657705609331177e-01,4.541053232355679592e-01,2.437779570982368527e-01
3.717162978989844158e-01,8.906498914045969384e-01,6.121094094063370683e-01,-8.473005422329323022e-02
8.761443499618430941e-01,5.270393249175988615e-01,8.987047068933995408e-02,1.385406059473927254e+00
4.632874490664348199e-01,8.220325468423649307e-01,1.941037671671080878e-01,-2.988164651665421445e-01
9.121427875264975782e-02,3.294347383382600913e-01,3.888978306401396079e-01,-1.261450577676622997e-01
3.062576764059043999e-01,1.352407856245559925e-01,2.508398597217145198e-01,9.284899388123607489e-01
6.822824046021103150e-01,3.859285162931639368e-01,6.325494446185557784e-01,1.651704128395621307e+00
5.363037799187324595e-01,5.490529398576690090e-01,2.485495579477959849e-01,5.785731555177322516e-01
5.215430327681815914e-01,2.359471386320177722e-02,4.317437423249261830e-01,1.482707653291760908e+00
5.726228231899150867e-01,1.819956213541092938e-01,2.565585062489513790e-01,1.347435540802210507e+00
2.195310198156193993e-01,7.055795526542418816e-02,3.478573211400900478e-01,8.404698237920189552e-01
9.789657664519394453e-01,3.538804064636100755e-01,4.605366218369756348e-01,2.524221295259983844e+00
6.530872509563752093e-01,6.484977511691071284e-01,9.498949800186241577e-01,1.574383074919787573e+00
8.575641403991252076e-01,7.939506871051522641e-01,9.516272257783106037e-01,1.561964884106680218e+00
2.307653854831716034e-01,6.170541946217925622e-01,8.871967667221563048e-01,2.768184697623933266e-01
6.241381582781018178e-01,9.774204746068695382e-01,1.003527139063790097e-01,-1.581018916443498457e-01
4.393305027932002949e-01,9.773629079086362248e-01,3.795680285699257750e-01,-3.057449674111426541e-01
7.395563750993043861e-01,3.040290107864918046e-02,6.948371146303130574e-01,2.401275092769363795e+00
9.346267325275784410e-01,3.827062851900027152e-01,2.129983792692946576e-02,1.668422300967563610e+00
2.790980439548385039e-02,8.920233057110890096e-01,7.225161070962617949e-01,-5.909438816755628876e-01
1.066863842265798334e-01,5.459027705119656737e-02,8.048253636154794055e-01,7.667196225857253467e-01
8.098606328053590264e-01,1.205218397920490014e-01,3.015204038886367677e-01,2.086623372947897348e+00
7.800260645738895660e-01,5.254120709540063272e-01,9.565848607252993574e-01,1.711445039236018095e+00
4.810626453460049579e-01,6.769579375655125908e-01,5.097833657415842268e-01,5.437222267198402736e-01
9.429654956850457292e-01,3.986590920676088556e-01,2.297964551786000342e-01,1.752339558290824550e+00
3.266338602809931713e-01,8.527752041652292281e-01,4.979385635121333920e-01,-7.472585837920732443e-02
3.542523035022390188e-01,5.442600218094828524e-01,1.332297072768423574e-01,5.119286892710565862e-02
5.359304625596084115e-03,2.805846836934907662e-01,6.050057197835423395e-01,-5.928897973804526933e-02
7.116807696613872691e-01,8.266109663519666251e-01,9.266635593944696492e-01,9.976903094543518868e-01
4.121123469647680615e-01,7.405167995574546413e-01,7.467293019806253707e-02,-2.592558035184635012e-01
5.752999877208009316e-02,1.247979919861565978e-01,4.485690978307623755e-01,3.593186876757039627e-01
2.112814384987499183e-01,2.869249419378158139e-01,6.478801735123026484e-01,6.656747158293064848e-01
3.585221788028459811e-01,5.573715577180221592e-01,4.124037567365922419e-01,2.700933818320829793e-01
1.689692555198195612e-01,7.401999025589411918e-02,2.362314953098878512e-01,6.017772054867248643e-01
5.770046949104434830e-02,6.186119598898068839e-01,7.957176014661003771e-01,-3.048176060550775723e-01
3.397407682374008475e-01,3.871110553523582354e-01,8.161910627593066403e-01,6.331290987270121740e-01
2.226129123735602899e-01,1.191602651948742153e-01,5.011181173310864656e-01,8.332215007748423607e-01
6.461901695332371576e-01,5.996544250464792558e-01,7.138730452741808286e-01,1.367558223269179196e+00
5.675118217302388413e-02,4.282016127583728737e-01,2.385705239456931137e-01,-2.414179473397760067e-01
7.591212595460241630e-01,8.727304840603495872e-01,2.813357408064148801e-01,5.373825686267060808e-01
9.521807906940826793e-02,2.534279619913968329e-01,1.040084890589196842e-01,-1.536440162909820384e-01
3.224221661134537564e-01,5.381985783218257158e-01,9.736809543982064552e-01,8.398126926689671867e-01
3.993702543513585335e-01,2.200399238546211222e-01,1.668017403708350610e-01,7.117687208634149165e-01
1.730397661386759989e-01,1.925976832614592071e-01,7.622670225374470476e-01,8.017621601467610493e-01
6.102771143241991769e-02,9.974027069430341230e-01,5.226863911662611439e-01,-1.144241560753501252e+00
5.442718943008256760e-01,3.575638786996048202e-01,6.902553594121204616e-01,1.265112089687506991e+00
4.714563408807976863e-01,3.290612849645497828e-01,2.651384037080428691e-01,7.682238659588224161e-01
9.256512069332595294e-01,2.909895150524202112e-01,4.363932594298419732e-01,2.307772294526015511e+00
3.503414021164682479e-01,8.617882742803595342e-02,1.859343944822671180e-01,8.980687301606373740e-01
1.895019753263820217e-01,6.936495143896548310e-01,4.065854099658091636e-01,-2.123342033366739934e-01
7.819675630706586222e-01,7.089509243341569622e-01,1.920497663960376578e-01,9.745891955604557566e-01
5.629169201201006389e-01,7.429088460488028067e-01,6.330429234757229962e-01,8.747324162935318226e-01
6.000165080879809043e-01,7.396108874007679690e-01,5.678073925630688912e-02,3.756122462651965144e-01
7.314219473614328448e-01,2.726552631534283622e-01,5.718722545093540832e-01,1.955660033125842912e+00
2.423049946965074586e-01,8.388175722068376139e-01,4.805593543007560253e-01,-3.997727570032429401e-01
6.429412120249835549e-01,7.940820434767280611e-01,8.953152550713643354e-01,1.364117943365914298e+00
7.320620970693410001e-01,1.487685761904057324e-01,8.545323695857864887e-01,2.357597617766324039e+00
6.185779158655061449e-01,6.094497583802735985e-01,9.213405598049215772e-01,1.142244367329141808e+00
2.488315556658831085e-01,2.395876184940333165e-01,5.131935546949618621e-01,7.034574909117135011e-01
7.508630665348651201e-01,4.472407082285091429e-01,6.338913898924022350e-01,1.589121488928116221e+00
4.525247242227188327e-01,6.103871804869687168e-01,8.222623026137111379e-01,9.353918282414518393e-01
1.804766960909233164e-01,6.953785340059840392e-01,7.874257393381832726e-01,5.031307363959430790e-02
4.471114074817824635e-01,3.232335770678542719e-01,1.354432392440207966e-02,5.613199642278006163e-01
7.971050223340935270e-01,3.279386590359880671e-01,3.573094694080501954e-01,1.668056056596983083e+00
3.360061630988122605e-01,4.987393308123381219e-01,7.024995732190770781e-01,6.390507339353056482e-01
7.718631310005108492e-01,3.925707204031583242e-01,6.631020350451690692e-01,1.794956053570854637e+00
7.206842502713152188e-01,2.969173316773815463e-01,9.662146953709327413e-02,1.462690883688507304e+00
8.946657206444624810e-01,6.771159717815928847e-01,6.481104088762914550e-01,1.724468088996915283e+00
5.890251521197797935e-02,8.178730575039264705e-01,5.660541560860531396e-01,-4.400825099999384205e-01
8.478844173175661414e-01,9.745611837367614827e-01,9.571003208802421058e-01,1.279835865868546252e+00
8.560893463902075062e-01,1.094737383136890063e-02,8.857272082369564981e-01,2.888424755026988144e+00
7.506231382764549931e-02,8.511939701767672339e-01,2.801740686116236390e-01,-1.022694870374606380e+00
6.100683385333676156e-01,3.806823114987967216e-02,7.711816961182280661e-01,2.143419826457920951e+00
1.117061222329714942e-01,4.106881716757718737e-01,8.174460023253014018e-01,4.195047096225358318e-01
6.953489965083351487e-01,6.042696858066909371e-03,4.030323345425488313e-01,2.063194443194204641e+00
4.192751696450802701e-02,6.734998608184691316e-01,9.689484917533214281e-01,2.916084321221143472e-02
6.552612623007592063e-01,2.243724311175557817e-01,3.552330320665401109e-01,1.634657262684509504e+00
9.766505556584677006e-01,2.240524120323500457e-01,5.615290730544426623e-01,2.517539849641370342e+00
4.004538086817447384e-01,7.683152979282216188e-01,8.673892719798871331e-01,4.015242915102164023e-01
3.408372743502967595e-01,6.603963636993825936e-01,5.490476975177273067e-01,3.276495146935917702e-01
2.784444900554333691e-01,2.719408028130017030e-01,5.386316475323039699e-01,7.214323583242352456e-01
1.540028735322997999e-01,8.108098964824714816e-01,6.900483920040201280e-02,-9.303592795334145737e-01
9.457448620831632180e-02,3.422263089272675751e-01,1.180917581971333563e-01,-2.989139499205558659e-01
4.757000212554924889e-01,3.996758904418703517e-01,7.218097958857170315e-01,1.153285287592646258e+00
9.530041552097203716e-01,7.535585847391259584e-01,1.794486628806043482e-01,1.199069105480053743e+00
9.355212854644030518e-01,3.921334325530672071e-01,4.741893609269128840e-01,2.235117948777614494e+00
4.215762373706355426e-01,2.805470232877189662e-01,8.950442877974839062e-01,1.454256528080742017e+00
3.322388658966161090e-01,5.785964696795463658e-01,2.400335843743302000e-01,4.553650829313128645e-02
7.973753747701803896e-01,7.741986595291865392e-01,2.963121384470439601e-01,9.250348320229004884e-01
6.815540731434536204e-01,7.038735330949497104e-01,5.625114161047661820e-01,1.022777867915430905e+00
6.005983822716701725e-01,5.744546382907957938e-01,8.186440399484562480e-02,5.980470102929704712e-01
6.702653447137849607e-01,4.697750098386912487e-01,4.384572805414135299e-01,1.175963779615042837e+00
8.599992187818007450e-01,2.322671346111770951e-02,2.513149179587551574e-01,2.146618647394983093e+00
1.214034998427463430e-01,3.534104460972575801e-02,2.756769976759475549e-01,4.117682050345820022e-01
9.884762727946776462e-01,2.702291732075737807e-01,6.637058197957713679e-01,2.596284576283510059e+00
1.182988900407214716e-01,6.018476300472299645e-01,9.844814831383132958e-01,8.485626907424551058e-02
2.918375234604653201e-01,8.480756163755828192e-01,9.975713803665354762e-01,2.676133061821115433e-01
5.885540887207439953e-01,3.094011004280353694e-01,6.735312598991561872e-01,1.528666171393365136e+00
8.448482062686187843e-01,1.713502429619783163e-01,4.525157638414533112e-01,2.415446647596354079e+00
3.191877101238409509e-01,2.833589969623798721e-01,8.608212607401726224e-01,1.034848689316796966e+00
4.216540068218385118e-01,3.390763418039127730e-01,6.035105414260136802e-01,1.034936403141512695e+00
2.194015796373812721e-01,2.298934905680789509e-01,5.202887308715046233e-01,5.970586972950946425e-01
4.092727286461841363e-01,2.949823839223244537e-01,5.395113227410219814e-02,6.142455937676829514e-01
5.207742386385215694e-01,8.166092056010750833e-01,8.513772052860578698e-01,7.865145447316328475e-01
2.354399797260802174e-01,5.996412039474883215e-01,8.558813094629403873e-01,4.003311770138263670e-01
4.087259282762647494e-01,9.321368173075285091e-01,9.029785291295528982e-01,4.678328053785524299e-02
2.081338974188093882e-01,2.589648329002037785e-01,1.804419986459688818e-01,2.924784874453358330e-01
1.960543514547022914e-01,9.078620871734980335e-01,9.311379091926229590e-01,-3.162933655129340771e-01
5.189724118513094897e-02,5.936033556722047910e-01,5.642315628575715891e-01,-4.025511129497342244e-01
3.905476467244598515e-01,6.316975928231070014e-01,9.473678255108500812e-01,8.240471706553664788e-01
1.702548827221461725e-01,1.204109097164556275e-01,3.339057082897567419e-02,1.390140831919650100e-01
3.638333078401434495e-01,3.376284770778660294e-01,4.308196881586439098e-01,8.389473786592709370e-01
5.033100308809489443e-01,7.578239940304546396e-01,3.921133904575183626e-01,2.875377488072427545e-01
3.306131093612335592e-01,8.268788202596268899e-01,8.497966706536563830e-01,4.027495198418202804e-01
2.327659642933531670e-01,3.146718227113083355e-01,8.251163709100882704e-01,7.964453285226145152e-01
7.940824429776482951e-02,3.258467803907378890e-01,4.483501070408612010e-01,2.186304546821097872e-01
1.870716152005710287e-01,1.799141966106981849e-01,4.248620580135287206e-01,6.639686784287675003e-01
7.545217247348556810e-01,8.402329795476274343e-01,9.792350925361733571e-01,1.278109321683278843e+00
7.398405009171904467e-02,2.166822011459926811e-01,7.566298423841977261e-01,3.673981686635358068e-01
5.405987060556618484e-01,3.276797739624182082e-01,2.055896612472435381e-01,9.908345806493175090e-01
2.804775516424480308e-01,4.292889503009519325e-01,1.771512195060327421e-01,7.257444929771376951e-02
9.642259558767506400e-01,1.075884445998743777e-01,9.855774344892190841e-01,3.272656102921087662e+00
8.418932860006725916e-01,4.231516175137390867e-01,7.398163343882101506e-01,2.026524249010451584e+00
6.715152436963860438e-01,2.132869179489309541e-01,3.390700861189464010e-01,1.591323030382956860e+00
5.131225628054578713e-01,6.378441798877269031e-01,5.428949813566215088e-01,5.474869383517664279e-01
4.729874610064738194e-01,4.431522734549001585e-01,4.982644992950179264e-01,9.194695383163473679e-01
4.343515198459703130e-01,5.413300775457159375e-01,8.879852990466667872e-01,8.473822087345255216e-01
6.328293130546116529e-01,7.226208749885401073e-01,5.974831337307765500e-01,9.355963068017812967e-01
6.430176824140022562e-01,5.783498284481801699e-01,2.686652219582319479e-02,7.065385402991406494e-01
9.995983822000198415e-01,3.360924021289668495e-02,3.951480082336537025e-01,2.722525943350976974e+00
1.051156782989334237e-01,9.692845044093245654e-02,7.935269516744836160e-01,9.078430796065548591e-01
4.259257793580769613e-01,8.011387082987648789e-01,2.727864706808315054e-01,-7.910107602908322821e-02
2.564627918062347689e-01,2.512313818144621402e-01,6.161456264079192557e-01,6.214703246077066812e-01
8.149993898456000530e-01,4.522610100752405549e-01,3.792488906410823590e-01,1.764507493094434665e+00
9.735795542016493220e-01,1.167540360116388065e-01,4.866326820448925172e-01,2.581089380717308757e+00
4.084877531814343765e-01,9.812659658689038000e-02,2.682003620882191797e-01,1.146491548761917389e+00
2.844121257911202960e-02,8.769542889829570198e-01,6.078495289904011223e-01,-8.300752363271614032e-01
8.150184978702507133e-01,5.215544524029898099e-01,5.995098294218943469e-01,1.729380989462683704e+00
7.008544778091648775e-01,9.080116274642149321e-01,9.175188782584575709e-02,3.282793184700216194e-01
3.309483947357269029e-01,7.090261907000005026e-01,9.583505630013927634e-01,3.875232056945696058e-01
9.808074284900054618e-01,6.381030091372623669e-01,1.935984777548672708e-01,1.710617045821320348e+00
1.192089114139567307e-01,9.460436442804254220e-01,4.339276894625074821e-01,-8.240920812055106959e-01
1.948160332626848179e-01,9.338925157776011288e-01,1.045242715643118769e-01,-9.589996761322889807e-01
7.295710968570751076e-01,6.252630275433341822e-01,8.773466438089183583e-02,7.066441697102595620e-01
3.387487956394421573e-01,1.499306895400106532e-01,6.044985925331612941e-01,1.038201762594888944e+00
4.771130316774288005e-01,4.275124660490958739e-03,9.757105662839080651e-01,2.129400039595171101e+00
3.495846498895404109e-01,2.582043928370499897e-01,2.224429557941026703e-01,4.348444059458766997e-01
1.588158961735678387e-01,9.991370762165098229e-01,2.951094678816048589e-01,-1.002024382046665663e+00
4.055134972242816493e-01,8.713559161780889406e-01,6.418875035428781572e-01,-2.294024099201873168e-02
3.686944117452725100e-01,8.983284359238530303e-01,7.497242022136001438e-01,-1.747370746608985226e-02
2.279005075416996595e-01,6.437389945999204555e-01,9.223984982924015030e-01,1.644468657307862347e-01
4.964608784504125349e-01,7.336124028316671764e-01,9.711037439891592182e-01,8.926151224806706530e-01
6.904141408952129133e-01,1.024386897660806151e-01,2.445595509312893379e-01,1.883629320657285389e+00
5.950964373426489429e-01,2.755558153719060988e-01,9.575417053891398522e-01,1.915885494455876525e+00
4.053520340221737905e-01,4.572304057323650639e-01,7.016020934701172607e-01,9.133135843257441655e-01
5.242497313418741367e-01,3.821459668887683403e-01,7.663787515457876065e-02,7.467461618983882721e-01
5.964455895078638603e-01,8.675800307940346734e-01,6.857624417600561850e-01,7.016834700909153621e-01
3.814950100469521876e-01,1.277260646231294094e-01,8.163381869042438677e-01,1.518016144896881414e+00
9.417483622312047276e-01,3.882729907962647609e-01,7.286421891840615395e-01,2.078574972090298623e+00
4.107634398907556994e-01,5.022669388521994183e-01,8.364763806164097204e-01,1.016514219999083535e+00
8.342434221115357929e-02,5.303353487867050742e-01,2.146202746712224663e-01,-4.197357940093243700e-01
3.398059454957623737e-01,6.444288246422742450e-01,2.722841233684836215e-02,-2.577398501151373922e-01
5.938250989731627127e-01,2.834422394537496892e-01,6.694843608080721653e-01,1.407826192315527969e+00
1.415813519130542097e-01,7.358116038161786054e-01,6.456397197629781814e-01,-2.916031963547470185e-01
9.712418328803511525e-01,9.112353632581480234e-01,2.833028631997023261e-01,1.166643121955408091e+00
2.731657272543697168e-02,6.553685611117577858e-01,6.028873890046725359e-01,-5.472848202282750707e-01
2.742876876644606554e-02,1.226775292025926722e-01,5.847017045359855780e-01,4.049216287887637544e-01
9.118272640434919030e-01,9.065002765134069218e-01,1.514850546120748431e-01,9.820382649838422795e-01
3.845739464052495560e-01,4.320286435217401966e-02,4.692718463629290682e-01,1.550086830170581020e+00
7.530834596732056685e-01,7.899727113656114241e-01,4.989894665965729503e-01,1.003535927089977076e+00
9.586967470821838866e-02,3.813639751815663947e-01,9.321019599743644024e-01,4.636385610741353136e-01
2.296125565197146834e-01,3.197544499127265016e-01,7.468271754630708692e-01,6.202143968458760925e-01
7.335807888859381398e-01,9.122022880249324173e-01,3.881186907203754144e-01,5.823756996231402860e-01
5.145987238742911751e-01,4.673924612204776174e-01,9.277521710224531093e-01,1.313302316493975663e+00
7.693305888246347868e-01,8.314417798338482601e-01,1.330982688294108929e-01,7.474356918295744778e-01
7.918466928681598960e-01,4.329787660574969665e-01,2.333868283064710614e-02,1.346453420023042913e+00
6.008835274328461207e-02,6.779079397348445335e-01,3.720124411459698743e-01,-4.744760842588550132e-01
8.681155732234804301e-01,7.342731338758664572e-01,2.168001166696176263e-02,7.925139984039728525e-01
6.868883118360019635e-01,1.923524727323562278e-01,4.225825687039120870e-01,1.638172390713622972e+00
6.247352021229627406e-01,8.727178412956928533e-01,4.560978883919392102e-01,5.989140681810676270e-01
8.084904541911344111e-01,7.829656628006328445e-01,4.145385128512583117e-01,1.208155207914341611e+00
5.009801634329028586e-01,7.004850100498131171e-01,3.114843464693972663e-02,9.297229484691386936e-02
8.908114137992459991e-01,7.698161594376934369e-01,2.494158814023303972e-01,6.962549703632459064e-01
9.811799531889755510e-01,1.793903525896187734e-01,9.140866737044017754e-01,2.896311373714173687e+00
3.244734583231111413e-01,7.631467101641358219e-01,4.563765932479451060e-01,-4.187746233316331362e-02
7.364673874500021755e-01,1.557830479393662593e-01,2.695064583864827945e-01,1.728951801018143941e+00
